match_id,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,set_diff,game_diff,speed_mph,rally_count,p1_ace,p2_ace,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_winner,p2_winner,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_recent_win_rate,recent_avg_rally,p1_recent_ufe_rate,p2_recent_ufe_rate,p1_recent_net_success,p2_recent_net_success,serve_width,serve_depth,return_depth,server,serve_no,point_victor,p1_won,p1_win_prob,momentum_score
0,2,10,130,1,0,4,5,1,-1,115.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,2.6,0.0,0.1,0.0,0.0,1,1,1,1,1,1,1,0.5263386964797974,0.5252216011285782
0,2,10,131,1,0,4,5,1,-1,114.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,2.5,0.0,0.1,0.0,0.0,2,1,-1,1,1,0,0,0.5271977186203003,0.5256758332252502
0,2,10,132,1,0,4,5,1,-1,119.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,2.8,0.0,0.1,0.0,0.0,3,1,1,1,1,1,1,0.5271843671798706,0.5261484608054161
0,2,11,133,1,0,5,5,1,0,111.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.6,2.8,0.0,0.1,0.0,0.0,4,0,-1,2,1,0,0,0.5271297693252563,0.5263362005352974
0,2,11,134,1,0,5,5,1,0,132.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,2.8,0.0,0.1,0.0,0.0,0,0,0,2,1,0,0,0.5255533456802368,0.5265440195798874
0,2,11,135,1,0,5,5,1,0,105.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,2.9,0.0,0.2,0.0,0.0,3,1,0,2,2,1,1,0.5256803035736084,0.5266480669379234
0,2,11,136,1,0,5,5,1,0,132.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,2.9,0.0,0.2,0.0,0.0,2,0,1,2,1,0,0,0.5254967212677002,0.5265913605690002
0,2,11,137,1,0,5,5,1,0,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,2.9,0.0,0.2,0.0,0.0,1,1,0,2,2,0,0,0.5254801511764526,0.5262576341629028
0,2,12,138,1,0,5,6,1,-1,129.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.5,2.4,0.0,0.2,0.0,0.0,3,1,0,1,1,1,1,0.524930477142334,0.5260816067457199
0,2,12,139,1,0,5,6,1,-1,98.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,2.4,0.0,0.1,0.0,0.0,2,1,1,1,2,1,1,0.5264024138450623,0.5259821936488152
0,2,12,140,1,0,5,6,1,-1,122.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.8,0.0,0.1,0.0,0.0,1,1,1,1,2,1,1,0.5255030393600464,0.5257720276713371
0,2,12,141,1,0,5,6,1,-1,129.0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.4,1.9,0.0,0.1,0.0,0.0,1,1,1,1,1,1,1,0.5263195037841797,0.5256707444787025
0,2,13,142,1,0,6,6,1,0,128.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,2.9,0.0,0.1,0.0,0.0,3,1,1,2,1,0,0,0.5268269181251526,0.525829941034317
0,2,13,143,1,0,6,6,1,0,127.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,2.9,0.0,0.1,0.0,0.0,0,1,0,1,1,1,1,0.5277706980705261,0.5260912403464317
0,2,13,144,1,0,6,6,1,0,100.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4.1,0.0,0.1,0.0,0.0,1,1,1,1,2,1,1,0.5272770524024963,0.5263137817382812
0,2,13,145,1,0,6,6,1,0,128.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.4,4.0,0.0,0.0,0.0,0.0,4,0,1,2,1,0,0,0.5263378620147705,0.526420995593071
0,2,13,146,1,0,6,6,1,0,130.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.4,3.8,0.0,0.0,0.0,0.0,3,0,-1,2,1,0,0,0.5259082317352295,0.5265432149171829
0,2,13,147,1,0,6,6,1,0,119.0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1.3,4.2,0.0,0.0,0.999999000001,0.0,1,1,1,1,1,1,1,0.525117814540863,0.526382640004158
0,2,13,148,1,0,6,6,1,0,111.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4.2,0.0,0.0,0.999999000001,0.0,4,0,0,1,1,1,1,0.5270044207572937,0.5265703126788139
0,2,13,149,1,0,6,6,1,0,127.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,4.2,0.0,0.0,0.999999000001,0.0,0,1,0,2,1,0,0,0.5252968668937683,0.5264424830675125
0,2,13,150,1,0,6,6,1,0,104.0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,4.4,0.1,0.0,0.999999000001,0.0,0,1,0,2,2,0,0,0.5249515771865845,0.5262080654501915
0,2,13,151,1,0,6,6,1,0,130.0,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.5,4.6,0.1,0.0,0.999999000001,0.0,0,0,1,1,1,1,1,0.5240324139595032,0.5257407799363136
0,2,13,152,1,0,6,6,1,0,129.0,3,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1.4,3.4,0.1,0.0,0.99999950000025,0.0,1,0,1,1,1,1,1,0.5258418917655945,0.5255613848567009
0,2,13,153,1,0,6,6,1,0,129.0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.5,3.6,0.1,0.0,0.99999950000025,0.499999750000125,4,0,-1,2,1,0,0,0.5277130007743835,0.5257332772016525
0,2,13,154,1,0,6,6,1,0,128.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,2.4,0.1,0.0,0.99999950000025,0.499999750000125,3,1,1,2,1,0,0,0.526239275932312,0.5257746577262878
0,2,13,155,1,0,6,6,1,0,122.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,2.7,0.1,0.0,0.99999950000025,0.499999750000125,1,1,1,1,1,0,0,0.5258398652076721,0.525864914059639
0,3,1,156,1,1,0,0,0,0,96.0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,3.3,0.1,0.1,0.99999950000025,0.499999750000125,0,0,0,1,2,1,1,0.5260763168334961,0.5257489010691643
0,3,1,157,1,1,0,0,0,0,96.0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.6,3.2,0.1,0.1,0.999999000001,0.6666664444445185,0,1,1,1,2,0,0,0.5214716196060181,0.5252707451581955
0,3,1,158,1,1,0,0,0,0,126.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,3.2,0.1,0.1,0.999999000001,0.6666664444445185,3,0,1,1,2,1,1,0.5195580124855042,0.5245965495705605
0,3,1,159,1,1,0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,3.1,0.2,0.1,0.999999000001,0.6666664444445185,0,0,1,1,2,0,0,0.5229716300964355,0.524463951587677
0,3,1,160,1,1,0,0,0,0,113.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,2.9,0.1,0.1,0.999999000001,0.6666664444445185,4,0,0,1,1,1,1,0.5376695990562439,0.5259424149990082
0,3,1,161,1,1,0,0,0,0,113.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,2.5,0.1,0.1,0.999999000001,0.99999950000025,3,1,1,1,1,1,1,0.5272007584571838,0.5258783847093582
0,3,2,162,1,1,1,0,0,1,126.0,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1.5,3.0,0.1,0.1,0.999999000001,0.99999950000025,3,1,1,2,1,1,1,0.525883674621582,0.525833934545517
0,3,2,163,1,1,1,0,0,1,130.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.5,2.8,0.1,0.1,0.999999000001,0.99999950000025,4,1,1,2,1,0,0,0.5264518857002258,0.5259104371070862
0,3,2,164,1,1,1,0,0,1,109.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5,3.0,0.1,0.1,0.999999000001,0.99999950000025,0,1,1,2,2,0,0,0.5247454643249512,0.5257440805435181
0,3,2,165,1,1,1,0,0,1,128.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,2.8,0.1,0.1,0.999999000001,0.99999950000025,2,1,0,2,1,1,1,0.5229284167289734,0.5259261801838875
0,3,2,166,1,1,1,0,0,1,130.0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.4,2.5,0.1,0.1,0.999999000001,0.6666664444445185,3,1,1,2,1,1,1,0.5242682695388794,0.5265149623155594
0,3,2,167,1,1,1,0,0,1,127.0,3,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1.4,2.4,0.1,0.1,0.999999000001,0.6666664444445185,4,0,-1,2,1,0,0,0.5243523716926575,0.5266875550150871
0,3,2,168,1,1,1,0,0,1,114.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.4,2.5,0.1,0.2,0.999999000001,0.6666664444445185,2,1,1,2,2,1,1,0.5239794850349426,0.5249762907624245
0,3,2,169,1,1,1,0,0,1,130.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.4,2.6,0.0,0.2,0.999999000001,0.6666664444445185,4,0,1,2,1,0,0,0.5225908160209656,0.5244000479578972
0,3,2,170,1,1,1,0,0,1,118.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5,2.8,0.0,0.2,0.999999000001,0.6666664444445185,2,1,1,2,1,0,0,0.5237653255462646,0.5241352543234825
0,3,2,171,1,1,1,0,0,1,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,2.7,0.0,0.3,0.999999000001,0.6666664444445185,0,0,-1,2,2,1,1,0.5233339667320251,0.5237455144524574
0,3,2,172,1,1,1,0,0,1,129.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,2.0,0.0,0.3,0.0,0.6666664444445185,3,0,1,2,1,0,0,0.5353728532791138,0.5250739380717278
0,3,2,173,1,1,1,0,0,1,128.0,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1.6,2.4,0.0,0.3,0.0,0.6666664444445185,4,1,1,2,1,0,0,0.5279286503791809,0.5256989672780037
0,3,3,174,1,1,1,1,0,0,92.0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.5,2.8,0.0,0.3,0.0,0.6666664444445185,3,1,1,1,2,1,1,0.5264158844947815,0.5259674191474915
0,3,3,175,1,1,1,1,0,0,114.0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.5,2.9,0.0,0.3,0.0,0.6666664444445185,3,1,1,1,1,1,1,0.5218284726142883,0.5256519317626953
0,3,3,176,1,1,1,1,0,0,127.0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.6,3.1,0.0,0.2,0.0,0.99999950000025,3,1,0,1,1,0,0,0.5235392451286316,0.5255969017744064
0,3,3,177,1,1,1,1,0,0,95.0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,3.2,0.1,0.2,0.0,0.999999000001,2,0,1,1,2,0,0,0.5245522856712341,0.52584208548069
0,3,3,178,1,1,1,1,0,0,104.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.6,3.3,0.1,0.2,0.0,0.999999000001,1,1,0,1,2,1,1,0.5203392505645752,0.5254138261079788
0,3,3,179,1,1,1,1,0,0,122.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.5,3.3,0.1,0.2,0.0,0.999999000001,4,0,0,1,1,1,1,0.5194222331047058,0.5249248594045639
0,3,4,180,1,1,2,1,0,1,108.0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.4,3.2,0.1,0.3,0.0,0.499999750000125,0,1,1,2,2,1,1,0.5216981768608093,0.5232155248522758
0,3,4,181,1,1,2,1,0,1,129.0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.4,3.8,0.1,0.2,0.0,0.3333332222222592,2,0,0,2,1,1,1,0.5181095600128174,0.5219881385564804
0,3,4,182,1,1,2,1,0,1,106.0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,4.0,0.2,0.2,0.0,0.3333332222222592,0,0,0,2,2,0,0,0.5221338272094727,0.5214528813958168
0,3,4,183,1,1,2,1,0,1,127.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.3,3.7,0.2,0.3,0.0,0.0,2,1,0,2,1,1,1,0.5178807377815247,0.5209594145417213
0,3,4,184,1,1,2,1,0,1,133.0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.3,3.6,0.2,0.3,0.0,0.0,3,1,1,2,1,1,1,0.5209841132164001,0.5206400230526924
0,3,5,185,1,1,3,1,0,2,130.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.3,3.4,0.2,0.3,0.0,0.0,3,1,-1,1,1,1,1,0.5225299000740051,0.5203872248530388
0,3,5,186,1,1,3,1,0,2,127.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.2,2.9,0.2,0.3,0.0,0.0,4,0,0,1,1,1,1,0.5212756991386414,0.5205042809247971
0,3,5,187,1,1,3,1,0,2,103.0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.1,3.4,0.1,0.4,0.0,0.0,1,1,1,1,2,1,1,0.5213099122047424,0.5207402408123016
0,3,5,188,1,1,3,1,0,2,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,3.1,0.2,0.3,0.0,0.0,4,0,-1,1,2,0,0,0.5184890031814575,0.5203390941023827
0,3,5,189,1,1,3,1,0,2,107.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.2,3.1,0.2,0.3,0.0,0.0,4,0,-1,1,1,1,1,0.5357871055603027,0.5225487872958183
0,3,6,190,1,1,4,1,0,3,110.0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.2,3.3,0.2,0.3,0.0,0.0,3,1,1,2,2,1,1,0.522121012210846,0.52254718542099
0,3,6,191,1,1,4,1,0,3,121.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.3,2.8,0.2,0.3,0.0,0.0,3,1,-1,2,1,0,0,0.5192643404006958,0.5227201357483864
0,3,6,192,1,1,4,1,0,3,107.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,2.6,0.1,0.3,0.0,0.0,4,1,0,2,2,0,0,0.5182888507843018,0.5223832279443741
0,3,6,193,1,1,4,1,0,3,105.0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1.3,2.6,0.1,0.2,0.999999000001,0.0,2,1,0,2,2,1,1,0.5173556208610535,0.5217364430427551
0,3,6,194,1,1,4,1,0,3,111.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.4,2.3,0.1,0.2,0.999999000001,0.0,1,1,1,2,2,0,0,0.5180919170379639,0.5213384702801704
0,3,6,195,1,1,4,1,0,3,132.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.5,2.3,0.1,0.2,0.999999000001,0.999999000001,4,1,1,2,1,0,0,0.5178297758102417,0.5209034532308578
0,3,7,196,1,1,4,2,0,2,107.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.5,2.3,0.1,0.2,0.999999000001,0.999999000001,4,1,1,1,1,1,1,0.5194972157478333,0.5210294798016548
0,3,7,197,1,1,4,2,0,2,117.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.7,0.1,0.1,0.999999000001,0.999999000001,4,0,1,1,1,1,1,0.5182863473892212,0.5188418850302696
0,3,7,198,1,1,4,2,0,2,90.0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.4,2.0,0.0,0.2,0.999999000001,0.999999000001,1,1,1,1,2,1,1,0.51884925365448,0.5184329152107239
0,3,7,199,1,1,4,2,0,2,109.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.4,2.0,0.0,0.2,0.999999000001,0.999999000001,4,0,-1,1,1,1,1,0.5235251784324646,0.518965519964695
0,3,8,200,1,1,5,2,0,3,126.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.7,0.0,0.1,0.999999000001,0.999999000001,3,1,0,2,1,0,0,0.5205312371253967,0.5192458182573318
0,3,8,201,1,1,5,2,0,3,116.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.4,1.8,0.0,0.2,0.999999000001,0.999999000001,1,1,1,2,1,1,1,0.518923819065094,0.5194418430328369
0,3,8,202,1,1,5,2,0,3,116.0,9,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.4,2.6,0.0,0.2,0.999999000001,0.99999950000025,2,1,1,2,1,0,0,0.517730176448822,0.5193966254591942
0,3,8,203,1,1,5,2,0,3,127.0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.4,3.4,0.0,0.2,0.0,0.99999950000025,2,1,1,2,1,1,1,0.5178801417350769,0.5194029211997986
0,3,8,204,1,1,5,2,0,3,114.0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.3,3.5,0.0,0.3,0.0,0.99999950000025,2,1,0,2,1,1,1,0.5190910696983337,0.5193521529436111
0,3,8,205,1,1,5,2,0,3,127.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1.3,3.5,0.0,0.3,0.0,0.999999000001,4,0,-1,2,1,0,0,0.5172169208526611,0.5192184746265411
0,3,8,206,1,1,5,2,0,3,114.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.4,3.5,0.0,0.3,0.0,0.999999000001,4,0,-1,2,1,0,0,0.5178156495094299,0.5190892741084099
0,3,8,207,1,1,5,2,0,3,124.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5,3.3,0.0,0.3,0.0,0.999999000001,3,1,-1,2,1,0,0,0.5175772905349731,0.5183457881212234
0,3,9,208,1,1,5,3,0,2,97.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,3.1,0.0,0.2,0.0,0.999999000001,3,0,1,1,2,1,1,0.5173958539962769,0.5179538652300835
0,3,9,209,1,1,5,3,0,2,109.0,3,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1.5,3.3,0.0,0.2,0.999999000001,0.999999000001,3,1,-1,1,1,1,1,0.5173870921134949,0.5177617743611336
0,3,9,210,1,1,5,3,0,2,95.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.4,3.3,0.0,0.3,0.999999000001,0.999999000001,1,1,0,1,2,1,1,0.5175046324729919,0.5177335813641548
0,3,9,211,1,1,5,3,0,2,112.0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.5,3.3,0.1,0.2,0.499999750000125,0.999999000001,3,1,1,1,1,0,0,0.5211203098297119,0.5181386023759842
0,3,9,212,1,1,5,3,0,2,128.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,2.5,0.1,0.2,0.499999750000125,0.0,3,1,0,1,1,1,1,0.5181939005851746,0.5180264562368393
0,4,1,213,2,1,0,0,1,0,110.0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.4,1.9,0.1,0.3,0.499999750000125,0.0,2,0,1,2,2,1,1,0.5176858305931091,0.5180850699543953
0,4,1,214,2,1,0,0,1,0,98.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.8,0.1,0.2,0.499999750000125,0.0,2,1,0,2,2,0,0,0.5175825953483582,0.5180559381842613
0,4,1,215,2,1,0,0,1,0,109.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.8,0.1,0.2,0.499999750000125,0.0,4,0,-1,2,1,0,0,0.5226548314094543,0.5186906307935715
0,4,1,216,2,1,0,0,1,0,128.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.5,1.8,0.1,0.2,0.499999750000125,0.499999750000125,4,0,0,2,1,0,0,0.5194387435913086,0.5189459919929504
0,4,1,217,2,1,0,0,1,0,129.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5,1.8,0.1,0.2,0.499999750000125,0.499999750000125,3,1,-1,2,1,0,0,0.5175176858901978,0.5189623162150383
0,4,2,218,2,1,0,1,1,-1,121.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,2.4,0.1,0.2,0.499999750000125,0.499999750000125,3,1,1,1,1,1,1,0.5167120099067688,0.5188632383942604
0,4,2,219,2,1,0,1,1,-1,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,2.1,0.2,0.2,0.0,0.499999750000125,2,0,-1,1,2,0,0,0.5170817375183105,0.5183584168553352
0,4,2,220,2,1,0,1,1,-1,126.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,2.2,0.3,0.1,0.0,0.499999750000125,1,0,1,1,1,0,0,0.5395453572273254,0.5210273489356041
0,4,2,221,2,1,0,1,1,-1,117.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,2.1,0.2,0.1,0.0,0.499999750000125,3,1,1,1,1,1,1,0.5214924812316895,0.5215031802654266
0,4,2,222,2,1,0,1,1,-1,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,2.0,0.3,0.1,0.0,0.499999750000125,3,0,1,1,2,0,0,0.5209947824478149,0.5219297036528587
0,4,2,223,2,1,0,1,1,-1,93.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.8,2.6,0.3,0.0,0.0,0.999999000001,2,1,1,1,2,0,0,0.543475866317749,0.5245323330163956
0,4,3,224,2,1,0,2,1,-2,124.0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.8,2.6,0.3,0.0,0.0,0.99999950000025,1,1,-1,2,1,0,0,0.5375637412071228,0.5267979577183723
0,4,3,225,2,1,0,2,1,-2,113.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,2.7,0.3,0.0,0.0,0.99999950000025,3,1,1,2,2,1,1,0.5237565040588379,0.5275778099894524
0,4,3,226,2,1,0,2,1,-2,112.0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.7,2.9,0.3,0.0,0.0,0.99999950000025,4,1,1,2,1,0,0,0.5258952379226685,0.5287257134914398
0,4,3,227,2,1,0,2,1,-2,129.0,3,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1.7,3.1,0.3,0.0,0.0,0.9999996666667778,0,1,1,2,1,0,0,0.5262947082519531,0.5298773348331451
0,4,3,228,2,1,0,2,1,-2,113.0,8,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1.7,3.2,0.3,0.0,0.999999000001,0.9999996666667778,4,0,0,2,1,1,1,0.5213448405265808,0.5276022702455521
0,4,3,229,2,1,0,2,1,-2,108.0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.6,4.2,0.2,0.1,0.999999000001,0.9999996666667778,3,1,0,2,2,1,1,0.5248695611953735,0.5280244052410126
0,4,3,230,2,1,0,2,1,-2,117.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,4.4,0.1,0.1,0.999999000001,0.9999996666667778,2,1,0,2,1,1,1,0.5277376770973206,0.5288672670722008
0,4,3,231,2,1,0,2,1,-2,131.0,5,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1.6,4.8,0.1,0.1,0.999999000001,0.9999997500000624,4,0,-1,2,1,0,0,0.525763750076294,0.5266532525420189
0,4,3,232,2,1,0,2,1,-2,127.0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.6,5.1,0.0,0.1,0.999999000001,0.99999980000004,3,1,1,2,1,0,0,0.520609438419342,0.5245339646935463
0,4,3,233,2,1,0,2,1,-2,119.0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.5,4.5,0.0,0.1,0.999999000001,0.8333331944444675,3,1,1,2,1,1,1,0.5203517079353333,0.5241083651781082
0,4,3,234,2,1,0,2,1,-2,0.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.5,4.5,0.0,0.1,0.999999000001,0.799999840000032,3,1,1,2,1,0,0,0.5229101777076721,0.5237352326512337
0,4,3,235,2,1,0,2,1,-2,129.0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.5,4.7,0.0,0.1,0.999999000001,0.6666665555555741,4,0,1,2,1,1,1,0.5430545210838318,0.5258302092552185
0,4,3,236,2,1,0,2,1,-2,105.0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.4,4.8,0.0,0.2,0.999999000001,0.4999999166666805,1,1,1,2,2,1,1,0.5221552848815918,0.5259315147995949
0,4,3,237,2,1,0,2,1,-2,121.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1.4,4.6,0.0,0.2,0.999999000001,0.399999920000016,3,0,-1,2,1,0,0,0.530729353427887,0.5266639888286591
0,4,3,238,2,1,0,2,1,-2,110.0,7,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1.5,4.5,0.0,0.2,0.0,0.4999999166666805,0,1,1,2,2,0,0,0.5257861018180847,0.5264200419187546
0,4,3,239,2,1,0,2,1,-2,128.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,4.1,0.0,0.1,0.0,0.4999999166666805,2,1,1,2,1,1,1,0.5303840637207031,0.5269975811243057
0,4,3,240,2,1,0,2,1,-2,114.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,3.8,0.0,0.1,0.0,0.4999999166666805,4,1,0,2,1,0,0,0.5237219929695129,0.5273866504430771
